Threshold, n_features, performance_score
Thresh=0.0020, n=171, Accuracy: 0.871
Thresh=0.0020, n=171, Precision: 0.106
Thresh=0.0020, n=171, Recall: 1.000
Thresh=0.0020, n=171, F1 score: 0.191
Thresh=0.0020, n=171, AUROC score: 0.935
Thresh=0.0021, n=167, Accuracy: 0.867
Thresh=0.0021, n=167, Precision: 0.095
Thresh=0.0021, n=167, Recall: 0.903
Thresh=0.0021, n=167, F1 score: 0.172
Thresh=0.0021, n=167, AUROC score: 0.885
Thresh=0.0022, n=159, Accuracy: 0.849
Thresh=0.0022, n=159, Precision: 0.091
Thresh=0.0022, n=159, Recall: 1.000
Thresh=0.0022, n=159, F1 score: 0.168
Thresh=0.0022, n=159, AUROC score: 0.923
Thresh=0.0023, n=149, Accuracy: 0.854
Thresh=0.0023, n=149, Precision: 0.095
Thresh=0.0023, n=149, Recall: 1.000
Thresh=0.0023, n=149, F1 score: 0.173
Thresh=0.0023, n=149, AUROC score: 0.926
Thresh=0.0024, n=140, Accuracy: 0.849
Thresh=0.0024, n=140, Precision: 0.087
Thresh=0.0024, n=140, Recall: 0.935
Thresh=0.0024, n=140, F1 score: 0.159
Thresh=0.0024, n=140, AUROC score: 0.892
Thresh=0.0025, n=131, Accuracy: 0.858
Thresh=0.0025, n=131, Precision: 0.092
Thresh=0.0025, n=131, Recall: 0.935
Thresh=0.0025, n=131, F1 score: 0.167
Thresh=0.0025, n=131, AUROC score: 0.896
Thresh=0.0026, n=125, Accuracy: 0.859
Thresh=0.0026, n=125, Precision: 0.092
Thresh=0.0026, n=125, Recall: 0.935
Thresh=0.0026, n=125, F1 score: 0.168
Thresh=0.0026, n=125, AUROC score: 0.897
Thresh=0.0027, n=115, Accuracy: 0.856
Thresh=0.0027, n=115, Precision: 0.093
Thresh=0.0027, n=115, Recall: 0.968
Thresh=0.0027, n=115, F1 score: 0.170
Thresh=0.0027, n=115, AUROC score: 0.911
Thresh=0.0028, n=112, Accuracy: 0.857
Thresh=0.0028, n=112, Precision: 0.094
Thresh=0.0028, n=112, Recall: 0.968
Thresh=0.0028, n=112, F1 score: 0.171
Thresh=0.0028, n=112, AUROC score: 0.912
Thresh=0.0029, n=109, Accuracy: 0.859
Thresh=0.0029, n=109, Precision: 0.098
Thresh=0.0029, n=109, Recall: 1.000
Thresh=0.0029, n=109, F1 score: 0.178
Thresh=0.0029, n=109, AUROC score: 0.929
Thresh=0.0030, n=106, Accuracy: 0.869
Thresh=0.0030, n=106, Precision: 0.099
Thresh=0.0030, n=106, Recall: 0.935
Thresh=0.0030, n=106, F1 score: 0.179
Thresh=0.0030, n=106, AUROC score: 0.902
Thresh=0.0031, n=99, Accuracy: 0.852
Thresh=0.0031, n=99, Precision: 0.088
Thresh=0.0031, n=99, Recall: 0.935
Thresh=0.0031, n=99, F1 score: 0.161
Thresh=0.0031, n=99, AUROC score: 0.893
Thresh=0.0032, n=90, Accuracy: 0.859
Thresh=0.0032, n=90, Precision: 0.095
Thresh=0.0032, n=90, Recall: 0.968
Thresh=0.0032, n=90, F1 score: 0.173
Thresh=0.0032, n=90, AUROC score: 0.913
Thresh=0.0033, n=85, Accuracy: 0.857
Thresh=0.0033, n=85, Precision: 0.093
Thresh=0.0033, n=85, Recall: 0.968
Thresh=0.0033, n=85, F1 score: 0.170
Thresh=0.0033, n=85, AUROC score: 0.911
Thresh=0.0034, n=79, Accuracy: 0.858
Thresh=0.0034, n=79, Precision: 0.095
Thresh=0.0034, n=79, Recall: 0.968
Thresh=0.0034, n=79, F1 score: 0.172
Thresh=0.0034, n=79, AUROC score: 0.912
Thresh=0.0035, n=72, Accuracy: 0.850
Thresh=0.0035, n=72, Precision: 0.090
Thresh=0.0035, n=72, Recall: 0.968
Thresh=0.0035, n=72, F1 score: 0.164
Thresh=0.0035, n=72, AUROC score: 0.908
Thresh=0.0036, n=68, Accuracy: 0.827
Thresh=0.0036, n=68, Precision: 0.079
Thresh=0.0036, n=68, Recall: 0.968
Thresh=0.0036, n=68, F1 score: 0.145
Thresh=0.0036, n=68, AUROC score: 0.896
Thresh=0.0037, n=61, Accuracy: 0.835
Thresh=0.0037, n=61, Precision: 0.082
Thresh=0.0037, n=61, Recall: 0.968
Thresh=0.0037, n=61, F1 score: 0.152
Thresh=0.0037, n=61, AUROC score: 0.901
Thresh=0.0038, n=58, Accuracy: 0.831
Thresh=0.0038, n=58, Precision: 0.081
Thresh=0.0038, n=58, Recall: 0.968
Thresh=0.0038, n=58, F1 score: 0.149
Thresh=0.0038, n=58, AUROC score: 0.899
Thresh=0.0039, n=55, Accuracy: 0.839
Thresh=0.0039, n=55, Precision: 0.072
Thresh=0.0039, n=55, Recall: 0.806
Thresh=0.0039, n=55, F1 score: 0.132
Thresh=0.0039, n=55, AUROC score: 0.823
Thresh=0.0040, n=52, Accuracy: 0.859
Thresh=0.0040, n=52, Precision: 0.090
Thresh=0.0040, n=52, Recall: 0.903
Thresh=0.0040, n=52, F1 score: 0.164
Thresh=0.0040, n=52, AUROC score: 0.881
Thresh=0.0041, n=47, Accuracy: 0.848
Thresh=0.0041, n=47, Precision: 0.086
Thresh=0.0041, n=47, Recall: 0.935
Thresh=0.0041, n=47, F1 score: 0.158
Thresh=0.0041, n=47, AUROC score: 0.891
Thresh=0.0042, n=46, Accuracy: 0.852
Thresh=0.0042, n=46, Precision: 0.088
Thresh=0.0042, n=46, Recall: 0.935
Thresh=0.0042, n=46, F1 score: 0.161
Thresh=0.0042, n=46, AUROC score: 0.893
Thresh=0.0043, n=43, Accuracy: 0.862
Thresh=0.0043, n=43, Precision: 0.094
Thresh=0.0043, n=43, Recall: 0.935
Thresh=0.0043, n=43, F1 score: 0.171
Thresh=0.0043, n=43, AUROC score: 0.898
Thresh=0.0044, n=41, Accuracy: 0.855
Thresh=0.0044, n=41, Precision: 0.087
Thresh=0.0044, n=41, Recall: 0.903
Thresh=0.0044, n=41, F1 score: 0.160
Thresh=0.0044, n=41, AUROC score: 0.879
Thresh=0.0046, n=38, Accuracy: 0.854
Thresh=0.0046, n=38, Precision: 0.089
Thresh=0.0046, n=38, Recall: 0.935
Thresh=0.0046, n=38, F1 score: 0.163
Thresh=0.0046, n=38, AUROC score: 0.894
Thresh=0.0047, n=38, Accuracy: 0.855
Thresh=0.0047, n=38, Precision: 0.090
Thresh=0.0047, n=38, Recall: 0.935
Thresh=0.0047, n=38, F1 score: 0.164
Thresh=0.0047, n=38, AUROC score: 0.894
Thresh=0.0048, n=33, Accuracy: 0.860
Thresh=0.0048, n=33, Precision: 0.091
Thresh=0.0048, n=33, Recall: 0.903
Thresh=0.0048, n=33, F1 score: 0.165
Thresh=0.0048, n=33, AUROC score: 0.882
Thresh=0.0052, n=31, Accuracy: 0.848
Thresh=0.0052, n=31, Precision: 0.084
Thresh=0.0052, n=31, Recall: 0.903
Thresh=0.0052, n=31, F1 score: 0.153
Thresh=0.0052, n=31, AUROC score: 0.875
Thresh=0.0055, n=29, Accuracy: 0.852
Thresh=0.0055, n=29, Precision: 0.086
Thresh=0.0055, n=29, Recall: 0.903
Thresh=0.0055, n=29, F1 score: 0.156
Thresh=0.0055, n=29, AUROC score: 0.877
Thresh=0.0057, n=29, Accuracy: 0.849
Thresh=0.0057, n=29, Precision: 0.084
Thresh=0.0057, n=29, Recall: 0.903
Thresh=0.0057, n=29, F1 score: 0.154
Thresh=0.0057, n=29, AUROC score: 0.876
Thresh=0.0058, n=26, Accuracy: 0.860
Thresh=0.0058, n=26, Precision: 0.088
Thresh=0.0058, n=26, Recall: 0.871
Thresh=0.0058, n=26, F1 score: 0.160
Thresh=0.0058, n=26, AUROC score: 0.866
Thresh=0.0060, n=24, Accuracy: 0.873
Thresh=0.0060, n=24, Precision: 0.099
Thresh=0.0060, n=24, Recall: 0.903
Thresh=0.0060, n=24, F1 score: 0.178
Thresh=0.0060, n=24, AUROC score: 0.888
Thresh=0.0061, n=22, Accuracy: 0.870
Thresh=0.0061, n=22, Precision: 0.094
Thresh=0.0061, n=22, Recall: 0.871
Thresh=0.0061, n=22, F1 score: 0.169
Thresh=0.0061, n=22, AUROC score: 0.870
Thresh=0.0062, n=22, Accuracy: 0.869
Thresh=0.0062, n=22, Precision: 0.093
Thresh=0.0062, n=22, Recall: 0.871
Thresh=0.0062, n=22, F1 score: 0.169
Thresh=0.0062, n=22, AUROC score: 0.870
Thresh=0.0063, n=21, Accuracy: 0.875
Thresh=0.0063, n=21, Precision: 0.089
Thresh=0.0063, n=21, Recall: 0.774
Thresh=0.0063, n=21, F1 score: 0.159
Thresh=0.0063, n=21, AUROC score: 0.825
Thresh=0.0065, n=18, Accuracy: 0.883
Thresh=0.0065, n=18, Precision: 0.094
Thresh=0.0065, n=18, Recall: 0.774
Thresh=0.0065, n=18, F1 score: 0.167
Thresh=0.0065, n=18, AUROC score: 0.829
Thresh=0.0070, n=16, Accuracy: 0.857
Thresh=0.0070, n=16, Precision: 0.086
Thresh=0.0070, n=16, Recall: 0.871
Thresh=0.0070, n=16, F1 score: 0.157
Thresh=0.0070, n=16, AUROC score: 0.864
Thresh=0.0075, n=14, Accuracy: 0.854
Thresh=0.0075, n=14, Precision: 0.084
Thresh=0.0075, n=14, Recall: 0.871
Thresh=0.0075, n=14, F1 score: 0.154
Thresh=0.0075, n=14, AUROC score: 0.862
Thresh=0.0076, n=13, Accuracy: 0.861
Thresh=0.0076, n=13, Precision: 0.088
Thresh=0.0076, n=13, Recall: 0.871
Thresh=0.0076, n=13, F1 score: 0.160
Thresh=0.0076, n=13, AUROC score: 0.866
Thresh=0.0080, n=12, Accuracy: 0.865
Thresh=0.0080, n=12, Precision: 0.088
Thresh=0.0080, n=12, Recall: 0.839
Thresh=0.0080, n=12, F1 score: 0.159
Thresh=0.0080, n=12, AUROC score: 0.852
Thresh=0.0081, n=12, Accuracy: 0.863
Thresh=0.0081, n=12, Precision: 0.087
Thresh=0.0081, n=12, Recall: 0.839
Thresh=0.0081, n=12, F1 score: 0.157
Thresh=0.0081, n=12, AUROC score: 0.851
Thresh=0.0082, n=10, Accuracy: 0.874
Thresh=0.0082, n=10, Precision: 0.091
Thresh=0.0082, n=10, Recall: 0.806
Thresh=0.0082, n=10, F1 score: 0.163
Thresh=0.0082, n=10, AUROC score: 0.841
Thresh=0.0083, n=9, Accuracy: 0.856
Thresh=0.0083, n=9, Precision: 0.088
Thresh=0.0083, n=9, Recall: 0.903
Thresh=0.0083, n=9, F1 score: 0.160
Thresh=0.0083, n=9, AUROC score: 0.879
Thresh=0.0086, n=9, Accuracy: 0.814
Thresh=0.0086, n=9, Precision: 0.069
Thresh=0.0086, n=9, Recall: 0.903
Thresh=0.0086, n=9, F1 score: 0.129
Thresh=0.0086, n=9, AUROC score: 0.858
Thresh=0.0091, n=7, Accuracy: 0.817
Thresh=0.0091, n=7, Precision: 0.070
Thresh=0.0091, n=7, Recall: 0.903
Thresh=0.0091, n=7, F1 score: 0.131
Thresh=0.0091, n=7, AUROC score: 0.859
Thresh=0.0092, n=5, Accuracy: 0.825
Thresh=0.0092, n=5, Precision: 0.071
Thresh=0.0092, n=5, Recall: 0.871
Thresh=0.0092, n=5, F1 score: 0.131
Thresh=0.0092, n=5, AUROC score: 0.847
Thresh=0.0093, n=4, Accuracy: 0.947
Thresh=0.0093, n=4, Precision: 0.135
Thresh=0.0093, n=4, Recall: 0.452
Thresh=0.0093, n=4, F1 score: 0.207
Thresh=0.0093, n=4, AUROC score: 0.703
Thresh=0.0098, n=4, Accuracy: 0.947
Thresh=0.0098, n=4, Precision: 0.135
Thresh=0.0098, n=4, Recall: 0.452
Thresh=0.0098, n=4, F1 score: 0.207
Thresh=0.0098, n=4, AUROC score: 0.703
Thresh=0.0111, n=2, Accuracy: 0.986
Thresh=0.0111, n=2, Precision: 0.667
Thresh=0.0111, n=2, Recall: 0.194
Thresh=0.0111, n=2, F1 score: 0.300
Thresh=0.0111, n=2, AUROC score: 0.596
Thresh=0.0161, n=1, Accuracy: 0.985
Thresh=0.0161, n=1, Precision: 0.000
Thresh=0.0161, n=1, Recall: 0.000
Thresh=0.0161, n=1, F1 score: 0.000
Thresh=0.0161, n=1, AUROC score: 0.500
Thresh=0.0000, n=2086, Accuracy: 0.862
Thresh=0.0000, n=2086, Precision: 0.081
Thresh=0.0000, n=2086, Recall: 0.750
Thresh=0.0000, n=2086, F1 score: 0.146
Thresh=0.0000, n=2086, AUROC score: 0.807
Thresh=0.0001, n=523, Accuracy: 0.870
Thresh=0.0001, n=523, Precision: 0.086
Thresh=0.0001, n=523, Recall: 0.750
Thresh=0.0001, n=523, F1 score: 0.154
Thresh=0.0001, n=523, AUROC score: 0.811
Thresh=0.0002, n=515, Accuracy: 0.861
Thresh=0.0002, n=515, Precision: 0.080
Thresh=0.0002, n=515, Recall: 0.750
Thresh=0.0002, n=515, F1 score: 0.145
Thresh=0.0002, n=515, AUROC score: 0.806
Thresh=0.0003, n=507, Accuracy: 0.861
Thresh=0.0003, n=507, Precision: 0.080
Thresh=0.0003, n=507, Recall: 0.750
Thresh=0.0003, n=507, F1 score: 0.145
Thresh=0.0003, n=507, AUROC score: 0.806
Thresh=0.0004, n=492, Accuracy: 0.865
Thresh=0.0004, n=492, Precision: 0.082
Thresh=0.0004, n=492, Recall: 0.750
Thresh=0.0004, n=492, F1 score: 0.149
Thresh=0.0004, n=492, AUROC score: 0.808
Thresh=0.0005, n=465, Accuracy: 0.872
Thresh=0.0005, n=465, Precision: 0.087
Thresh=0.0005, n=465, Recall: 0.750
Thresh=0.0005, n=465, F1 score: 0.156
Thresh=0.0005, n=465, AUROC score: 0.812
Thresh=0.0006, n=442, Accuracy: 0.868
Thresh=0.0006, n=442, Precision: 0.084
Thresh=0.0006, n=442, Recall: 0.750
Thresh=0.0006, n=442, F1 score: 0.151
Thresh=0.0006, n=442, AUROC score: 0.810
Thresh=0.0007, n=405, Accuracy: 0.873
Thresh=0.0007, n=405, Precision: 0.085
Thresh=0.0007, n=405, Recall: 0.719
Thresh=0.0007, n=405, F1 score: 0.151
Thresh=0.0007, n=405, AUROC score: 0.797
Thresh=0.0008, n=379, Accuracy: 0.869
Thresh=0.0008, n=379, Precision: 0.085
Thresh=0.0008, n=379, Recall: 0.750
Thresh=0.0008, n=379, F1 score: 0.152
Thresh=0.0008, n=379, AUROC score: 0.810
Thresh=0.0009, n=354, Accuracy: 0.877
Thresh=0.0009, n=354, Precision: 0.090
Thresh=0.0009, n=354, Recall: 0.750
Thresh=0.0009, n=354, F1 score: 0.161
Thresh=0.0009, n=354, AUROC score: 0.814
Thresh=0.0010, n=333, Accuracy: 0.871
Thresh=0.0010, n=333, Precision: 0.083
Thresh=0.0010, n=333, Recall: 0.719
Thresh=0.0010, n=333, F1 score: 0.149
Thresh=0.0010, n=333, AUROC score: 0.796
Thresh=0.0011, n=301, Accuracy: 0.876
Thresh=0.0011, n=301, Precision: 0.086
Thresh=0.0011, n=301, Recall: 0.719
Thresh=0.0011, n=301, F1 score: 0.154
Thresh=0.0011, n=301, AUROC score: 0.799
Thresh=0.0012, n=273, Accuracy: 0.881
Thresh=0.0012, n=273, Precision: 0.089
Thresh=0.0012, n=273, Recall: 0.719
Thresh=0.0012, n=273, F1 score: 0.159
Thresh=0.0012, n=273, AUROC score: 0.801
Thresh=0.0013, n=251, Accuracy: 0.877
Thresh=0.0013, n=251, Precision: 0.087
Thresh=0.0013, n=251, Recall: 0.719
Thresh=0.0013, n=251, F1 score: 0.155
Thresh=0.0013, n=251, AUROC score: 0.799
Thresh=0.0014, n=237, Accuracy: 0.881
Thresh=0.0014, n=237, Precision: 0.089
Thresh=0.0014, n=237, Recall: 0.719
Thresh=0.0014, n=237, F1 score: 0.159
Thresh=0.0014, n=237, AUROC score: 0.801
Thresh=0.0015, n=226, Accuracy: 0.869
Thresh=0.0015, n=226, Precision: 0.082
Thresh=0.0015, n=226, Recall: 0.719
Thresh=0.0015, n=226, F1 score: 0.147
Thresh=0.0015, n=226, AUROC score: 0.795
Thresh=0.0016, n=211, Accuracy: 0.868
Thresh=0.0016, n=211, Precision: 0.081
Thresh=0.0016, n=211, Recall: 0.719
Thresh=0.0016, n=211, F1 score: 0.146
Thresh=0.0016, n=211, AUROC score: 0.795
Thresh=0.0017, n=197, Accuracy: 0.865
Thresh=0.0017, n=197, Precision: 0.080
Thresh=0.0017, n=197, Recall: 0.719
Thresh=0.0017, n=197, F1 score: 0.144
Thresh=0.0017, n=197, AUROC score: 0.793
Thresh=0.0018, n=188, Accuracy: 0.871
Thresh=0.0018, n=188, Precision: 0.086
Thresh=0.0018, n=188, Recall: 0.750
Thresh=0.0018, n=188, F1 score: 0.155
Thresh=0.0018, n=188, AUROC score: 0.812
Thresh=0.0019, n=171, Accuracy: 0.860
Thresh=0.0019, n=171, Precision: 0.080
Thresh=0.0019, n=171, Recall: 0.750
Thresh=0.0019, n=171, F1 score: 0.144
Thresh=0.0019, n=171, AUROC score: 0.806
Thresh=0.0020, n=163, Accuracy: 0.867
Thresh=0.0020, n=163, Precision: 0.084
Thresh=0.0020, n=163, Recall: 0.750
Thresh=0.0020, n=163, F1 score: 0.150
Thresh=0.0020, n=163, AUROC score: 0.809
Thresh=0.0021, n=160, Accuracy: 0.878
Thresh=0.0021, n=160, Precision: 0.087
Thresh=0.0021, n=160, Recall: 0.719
Thresh=0.0021, n=160, F1 score: 0.156
Thresh=0.0021, n=160, AUROC score: 0.799
Thresh=0.0022, n=150, Accuracy: 0.882
Thresh=0.0022, n=150, Precision: 0.090
Thresh=0.0022, n=150, Recall: 0.719
Thresh=0.0022, n=150, F1 score: 0.160
Thresh=0.0022, n=150, AUROC score: 0.801
Thresh=0.0023, n=141, Accuracy: 0.866
Thresh=0.0023, n=141, Precision: 0.080
Thresh=0.0023, n=141, Recall: 0.719
Thresh=0.0023, n=141, F1 score: 0.145
Thresh=0.0023, n=141, AUROC score: 0.794
Thresh=0.0024, n=137, Accuracy: 0.870
Thresh=0.0024, n=137, Precision: 0.085
Thresh=0.0024, n=137, Recall: 0.750
Thresh=0.0024, n=137, F1 score: 0.153
Thresh=0.0024, n=137, AUROC score: 0.811
Thresh=0.0025, n=132, Accuracy: 0.865
Thresh=0.0025, n=132, Precision: 0.082
Thresh=0.0025, n=132, Recall: 0.750
Thresh=0.0025, n=132, F1 score: 0.149
Thresh=0.0025, n=132, AUROC score: 0.808
Thresh=0.0026, n=129, Accuracy: 0.871
Thresh=0.0026, n=129, Precision: 0.083
Thresh=0.0026, n=129, Recall: 0.719
Thresh=0.0026, n=129, F1 score: 0.149
Thresh=0.0026, n=129, AUROC score: 0.796
Thresh=0.0027, n=114, Accuracy: 0.874
Thresh=0.0027, n=114, Precision: 0.082
Thresh=0.0027, n=114, Recall: 0.688
Thresh=0.0027, n=114, F1 score: 0.147
Thresh=0.0027, n=114, AUROC score: 0.782
Thresh=0.0028, n=110, Accuracy: 0.865
Thresh=0.0028, n=110, Precision: 0.080
Thresh=0.0028, n=110, Recall: 0.719
Thresh=0.0028, n=110, F1 score: 0.144
Thresh=0.0028, n=110, AUROC score: 0.793
Thresh=0.0029, n=102, Accuracy: 0.862
Thresh=0.0029, n=102, Precision: 0.081
Thresh=0.0029, n=102, Recall: 0.750
Thresh=0.0029, n=102, F1 score: 0.146
Thresh=0.0029, n=102, AUROC score: 0.807
Thresh=0.0030, n=93, Accuracy: 0.864
Thresh=0.0030, n=93, Precision: 0.082
Thresh=0.0030, n=93, Recall: 0.750
Thresh=0.0030, n=93, F1 score: 0.148
Thresh=0.0030, n=93, AUROC score: 0.808
Thresh=0.0031, n=90, Accuracy: 0.839
Thresh=0.0031, n=90, Precision: 0.070
Thresh=0.0031, n=90, Recall: 0.750
Thresh=0.0031, n=90, F1 score: 0.128
Thresh=0.0031, n=90, AUROC score: 0.795
Thresh=0.0032, n=85, Accuracy: 0.829
Thresh=0.0032, n=85, Precision: 0.066
Thresh=0.0032, n=85, Recall: 0.750
Thresh=0.0032, n=85, F1 score: 0.121
Thresh=0.0032, n=85, AUROC score: 0.790
Thresh=0.0033, n=82, Accuracy: 0.841
Thresh=0.0033, n=82, Precision: 0.071
Thresh=0.0033, n=82, Recall: 0.750
Thresh=0.0033, n=82, F1 score: 0.129
Thresh=0.0033, n=82, AUROC score: 0.796
Thresh=0.0034, n=76, Accuracy: 0.831
Thresh=0.0034, n=76, Precision: 0.066
Thresh=0.0034, n=76, Recall: 0.750
Thresh=0.0034, n=76, F1 score: 0.122
Thresh=0.0034, n=76, AUROC score: 0.791
Thresh=0.0035, n=76, Accuracy: 0.835
Thresh=0.0035, n=76, Precision: 0.068
Thresh=0.0035, n=76, Recall: 0.750
Thresh=0.0035, n=76, F1 score: 0.125
Thresh=0.0035, n=76, AUROC score: 0.793
Thresh=0.0036, n=73, Accuracy: 0.841
Thresh=0.0036, n=73, Precision: 0.071
Thresh=0.0036, n=73, Recall: 0.750
Thresh=0.0036, n=73, F1 score: 0.129
Thresh=0.0036, n=73, AUROC score: 0.796
Thresh=0.0037, n=71, Accuracy: 0.848
Thresh=0.0037, n=71, Precision: 0.071
Thresh=0.0037, n=71, Recall: 0.719
Thresh=0.0037, n=71, F1 score: 0.130
Thresh=0.0037, n=71, AUROC score: 0.785
Thresh=0.0038, n=67, Accuracy: 0.826
Thresh=0.0038, n=67, Precision: 0.065
Thresh=0.0038, n=67, Recall: 0.750
Thresh=0.0038, n=67, F1 score: 0.119
Thresh=0.0038, n=67, AUROC score: 0.788
Thresh=0.0039, n=60, Accuracy: 0.829
Thresh=0.0039, n=60, Precision: 0.066
Thresh=0.0039, n=60, Recall: 0.750
Thresh=0.0039, n=60, F1 score: 0.121
Thresh=0.0039, n=60, AUROC score: 0.790
Thresh=0.0040, n=53, Accuracy: 0.834
Thresh=0.0040, n=53, Precision: 0.068
Thresh=0.0040, n=53, Recall: 0.750
Thresh=0.0040, n=53, F1 score: 0.124
Thresh=0.0040, n=53, AUROC score: 0.793
Thresh=0.0041, n=52, Accuracy: 0.830
Thresh=0.0041, n=52, Precision: 0.068
Thresh=0.0041, n=52, Recall: 0.781
Thresh=0.0041, n=52, F1 score: 0.126
Thresh=0.0041, n=52, AUROC score: 0.806
Thresh=0.0042, n=50, Accuracy: 0.840
Thresh=0.0042, n=50, Precision: 0.070
Thresh=0.0042, n=50, Recall: 0.750
Thresh=0.0042, n=50, F1 score: 0.128
Thresh=0.0042, n=50, AUROC score: 0.796
Thresh=0.0043, n=47, Accuracy: 0.832
Thresh=0.0043, n=47, Precision: 0.069
Thresh=0.0043, n=47, Recall: 0.781
Thresh=0.0043, n=47, F1 score: 0.127
Thresh=0.0043, n=47, AUROC score: 0.807
Thresh=0.0044, n=47, Accuracy: 0.836
Thresh=0.0044, n=47, Precision: 0.066
Thresh=0.0044, n=47, Recall: 0.719
Thresh=0.0044, n=47, F1 score: 0.121
Thresh=0.0044, n=47, AUROC score: 0.779
Thresh=0.0045, n=46, Accuracy: 0.834
Thresh=0.0045, n=46, Precision: 0.068
Thresh=0.0045, n=46, Recall: 0.750
Thresh=0.0045, n=46, F1 score: 0.124
Thresh=0.0045, n=46, AUROC score: 0.793
Thresh=0.0047, n=43, Accuracy: 0.836
Thresh=0.0047, n=43, Precision: 0.066
Thresh=0.0047, n=43, Recall: 0.719
Thresh=0.0047, n=43, F1 score: 0.121
Thresh=0.0047, n=43, AUROC score: 0.778
Thresh=0.0048, n=39, Accuracy: 0.835
Thresh=0.0048, n=39, Precision: 0.068
Thresh=0.0048, n=39, Recall: 0.750
Thresh=0.0048, n=39, F1 score: 0.125
Thresh=0.0048, n=39, AUROC score: 0.793
Thresh=0.0049, n=36, Accuracy: 0.830
Thresh=0.0049, n=36, Precision: 0.068
Thresh=0.0049, n=36, Recall: 0.781
Thresh=0.0049, n=36, F1 score: 0.126
Thresh=0.0049, n=36, AUROC score: 0.806
Thresh=0.0050, n=34, Accuracy: 0.841
Thresh=0.0050, n=34, Precision: 0.068
Thresh=0.0050, n=34, Recall: 0.719
Thresh=0.0050, n=34, F1 score: 0.124
Thresh=0.0050, n=34, AUROC score: 0.781
Thresh=0.0051, n=32, Accuracy: 0.877
Thresh=0.0051, n=32, Precision: 0.087
Thresh=0.0051, n=32, Recall: 0.719
Thresh=0.0051, n=32, F1 score: 0.155
Thresh=0.0051, n=32, AUROC score: 0.799
Thresh=0.0052, n=30, Accuracy: 0.876
Thresh=0.0052, n=30, Precision: 0.086
Thresh=0.0052, n=30, Recall: 0.719
Thresh=0.0052, n=30, F1 score: 0.154
Thresh=0.0052, n=30, AUROC score: 0.799
Thresh=0.0053, n=27, Accuracy: 0.870
Thresh=0.0053, n=27, Precision: 0.079
Thresh=0.0053, n=27, Recall: 0.688
Thresh=0.0053, n=27, F1 score: 0.142
Thresh=0.0053, n=27, AUROC score: 0.780
Thresh=0.0054, n=25, Accuracy: 0.882
Thresh=0.0054, n=25, Precision: 0.087
Thresh=0.0054, n=25, Recall: 0.688
Thresh=0.0054, n=25, F1 score: 0.154
Thresh=0.0054, n=25, AUROC score: 0.786
Thresh=0.0055, n=24, Accuracy: 0.879
Thresh=0.0055, n=24, Precision: 0.082
Thresh=0.0055, n=24, Recall: 0.656
Thresh=0.0055, n=24, F1 score: 0.146
Thresh=0.0055, n=24, AUROC score: 0.769
Thresh=0.0057, n=24, Accuracy: 0.881
Thresh=0.0057, n=24, Precision: 0.087
Thresh=0.0057, n=24, Recall: 0.688
Thresh=0.0057, n=24, F1 score: 0.154
Thresh=0.0057, n=24, AUROC score: 0.786
Thresh=0.0059, n=22, Accuracy: 0.867
Thresh=0.0059, n=22, Precision: 0.081
Thresh=0.0059, n=22, Recall: 0.719
Thresh=0.0059, n=22, F1 score: 0.146
Thresh=0.0059, n=22, AUROC score: 0.794
Thresh=0.0060, n=21, Accuracy: 0.874
Thresh=0.0060, n=21, Precision: 0.082
Thresh=0.0060, n=21, Recall: 0.688
Thresh=0.0060, n=21, F1 score: 0.146
Thresh=0.0060, n=21, AUROC score: 0.782
Thresh=0.0061, n=18, Accuracy: 0.868
Thresh=0.0061, n=18, Precision: 0.076
Thresh=0.0061, n=18, Recall: 0.656
Thresh=0.0061, n=18, F1 score: 0.135
Thresh=0.0061, n=18, AUROC score: 0.764
Thresh=0.0063, n=17, Accuracy: 0.864
Thresh=0.0063, n=17, Precision: 0.073
Thresh=0.0063, n=17, Recall: 0.656
Thresh=0.0063, n=17, F1 score: 0.132
Thresh=0.0063, n=17, AUROC score: 0.762
Thresh=0.0064, n=16, Accuracy: 0.816
Thresh=0.0064, n=16, Precision: 0.052
Thresh=0.0064, n=16, Recall: 0.625
Thresh=0.0064, n=16, F1 score: 0.096
Thresh=0.0064, n=16, AUROC score: 0.722
Thresh=0.0065, n=15, Accuracy: 0.817
Thresh=0.0065, n=15, Precision: 0.055
Thresh=0.0065, n=15, Recall: 0.656
Thresh=0.0065, n=15, F1 score: 0.101
Thresh=0.0065, n=15, AUROC score: 0.738
Thresh=0.0066, n=15, Accuracy: 0.822
Thresh=0.0066, n=15, Precision: 0.054
Thresh=0.0066, n=15, Recall: 0.625
Thresh=0.0066, n=15, F1 score: 0.099
Thresh=0.0066, n=15, AUROC score: 0.725
Thresh=0.0069, n=13, Accuracy: 0.817
Thresh=0.0069, n=13, Precision: 0.055
Thresh=0.0069, n=13, Recall: 0.656
Thresh=0.0069, n=13, F1 score: 0.101
Thresh=0.0069, n=13, AUROC score: 0.738
Thresh=0.0076, n=12, Accuracy: 0.818
Thresh=0.0076, n=12, Precision: 0.055
Thresh=0.0076, n=12, Recall: 0.656
Thresh=0.0076, n=12, F1 score: 0.102
Thresh=0.0076, n=12, AUROC score: 0.738
Thresh=0.0077, n=10, Accuracy: 0.820
Thresh=0.0077, n=10, Precision: 0.056
